experiment,run_id,mode,mode_label,latency_ms,drop_rate,offline_rate,task_id,scenario_id,device,command,reason,priority,created_at,first_dispatch_at,completed_at,failed_at,status,attempts,queue_wait_ms,response_ms
ablation,164,priority,优先级调度,350,0.2,0.1,36,,light,off,ambient-bright,3,250.0,250.0,250.4079,,success,1,0.0,407.87
ablation,165,priority,优先级调度,350,0.2,0.1,1,,light,on,door-open-dark,2,7.0307,8.0,,10.5,failed,1,969.29,
ablation,165,priority,优先级调度,350,0.2,0.1,2,,light,on,door-open-dark,2,11.0,11.0,11.3718,,success,1,0.0,371.82
ablation,165,priority,优先级调度,350,0.2,0.1,3,alarm_01,alarm,on,night-door-anomaly,1,18.1421,19.0,,21.5,failed,1,857.9,
ablation,165,priority,优先级调度,350,0.2,0.1,4,alarm_01,alarm,on,night-door-anomaly,1,22.0,22.0,,24.5,failed,1,0.0,
ablation,165,priority,优先级调度,350,0.2,0.1,5,,ac,off,no-motion-timeout,2,46.2588,47.0,,49.5,failed,1,741.21,
ablation,165,priority,优先级调度,350,0.2,0.1,6,alarm_02,alarm,on,night-door-anomaly,1,60.27,61.0,61.4203,,success,1,729.99,1150.28
ablation,165,priority,优先级调度,350,0.2,0.1,7,alarm_02,alarm,off,occupancy-confirmed,2,69.2935,70.0,70.3792,,success,1,706.5,1085.72
ablation,165,priority,优先级调度,350,0.2,0.1,8,,light,off,ambient-bright,3,73.2189,74.0,74.3845,,success,1,781.07,1165.61
ablation,165,priority,优先级调度,350,0.2,0.1,9,,ac,off,no-motion-timeout,2,89.0,89.0,89.504,,success,1,0.0,503.96
ablation,165,priority,优先级调度,350,0.2,0.1,10,alarm_03,light,on,door-open-dark,2,104.3027,106.0,,108.5,failed,1,1697.28,
ablation,165,priority,优先级调度,350,0.2,0.1,11,alarm_03,alarm,on,night-door-anomaly,1,104.3027,105.0,,107.5,failed,1,697.28,
ablation,165,priority,优先级调度,350,0.2,0.1,12,alarm_03,light,on,door-open-dark,2,125.268,126.0,126.6762,,success,1,731.99,1408.14
ablation,165,priority,优先级调度,350,0.2,0.1,13,,ac,on,hot-with-motion,3,127.0467,128.0,128.3875,,success,1,953.3,1340.79
ablation,165,priority,优先级调度,350,0.2,0.1,14,,light,off,ambient-bright,3,127.241,129.0,129.5639,,success,1,1758.97,2322.9
ablation,165,priority,优先级调度,350,0.2,0.1,15,,ac,off,no-motion-timeout,2,143.0,143.0,143.308,,success,1,0.0,308.02
ablation,165,priority,优先级调度,350,0.2,0.1,16,alarm_04,light,on,door-open-dark,2,144.2044,146.0,146.2649,,success,1,1795.56,2060.45
ablation,165,priority,优先级调度,350,0.2,0.1,17,alarm_04,alarm,on,night-door-anomaly,1,144.2044,145.0,145.3849,,success,1,795.56,1180.46
ablation,165,priority,优先级调度,350,0.2,0.1,18,,ac,on,hot-with-motion,3,149.2008,150.0,150.4819,,success,1,799.21,1281.06
ablation,165,priority,优先级调度,350,0.2,0.1,19,alarm_04,alarm,off,occupancy-confirmed,2,150.3387,151.0,151.5765,,success,1,661.3,1237.84
ablation,165,priority,优先级调度,350,0.2,0.1,20,,ac,off,no-motion-timeout,2,172.2927,173.0,173.2791,,success,1,707.25,986.31
ablation,165,priority,优先级调度,350,0.2,0.1,21,alarm_04,alarm,on,night-door-anomaly,1,181.1256,182.0,,184.5,failed,1,874.41,
ablation,165,priority,优先级调度,350,0.2,0.1,22,alarm_05,alarm,on,night-door-anomaly,1,186.1645,187.0,187.1075,,success,1,835.51,942.98
ablation,165,priority,优先级调度,350,0.2,0.1,23,alarm_05,alarm,off,occupancy-confirmed,2,191.1314,192.0,192.3831,,success,1,868.55,1251.66
ablation,165,priority,优先级调度,350,0.2,0.1,24,,light,off,ambient-bright,3,211.3299,212.0,212.378,,success,1,670.08,1048.04
ablation,165,priority,优先级调度,350,0.2,0.1,25,alarm_06,light,on,door-open-dark,2,228.114,230.0,,232.5,failed,1,1885.99,
ablation,165,priority,优先级调度,350,0.2,0.1,26,alarm_06,alarm,on,night-door-anomaly,1,228.114,229.0,,231.5,failed,1,885.99,
ablation,165,priority,优先级调度,350,0.2,0.1,27,alarm_06,alarm,on,night-door-anomaly,1,232.0,232.0,,234.5,failed,1,0.0,
ablation,165,priority,优先级调度,350,0.2,0.1,28,alarm_06,light,on,door-open-dark,2,233.0,233.0,,235.5,failed,1,0.0,
ablation,165,priority,优先级调度,350,0.2,0.1,29,,ac,on,hot-with-motion,3,234.016,235.0,235.5228,,success,1,984.03,1506.88
ablation,165,priority,优先级调度,350,0.2,0.1,30,alarm_06,light,on,door-open-dark,2,239.0525,240.0,240.214,,success,1,947.47,1161.52
ablation,165,priority,优先级调度,350,0.2,0.1,31,,light,off,ambient-bright,3,243.0754,244.0,,246.5,failed,1,924.62,
ablation,165,priority,优先级调度,350,0.2,0.1,32,,light,off,ambient-bright,3,247.0,247.0,247.3488,,success,1,0.0,348.8
ablation,166,priority,优先级调度,350,0.2,0.1,1,,light,on,door-open-dark,2,7.2283,8.0,8.4641,,success,1,771.66,1235.73
ablation,166,priority,优先级调度,350,0.2,0.1,2,alarm_01,alarm,on,night-door-anomaly,1,18.319,19.0,,21.5,failed,1,681.0,
ablation,166,priority,优先级调度,350,0.2,0.1,3,alarm_01,alarm,on,night-door-anomaly,1,22.0,22.0,22.1461,,success,1,0.0,146.13
ablation,166,priority,优先级调度,350,0.2,0.1,4,alarm_01,alarm,off,occupancy-confirmed,2,23.3158,24.0,24.3825,,success,1,684.22,1066.72
ablation,166,priority,优先级调度,350,0.2,0.1,5,,ac,off,no-motion-timeout,2,46.1354,47.0,47.2817,,success,1,864.56,1146.23
ablation,166,priority,优先级调度,350,0.2,0.1,6,alarm_02,alarm,on,night-door-anomaly,1,61.1699,62.0,,64.5,failed,1,830.08,
ablation,166,priority,优先级调度,350,0.2,0.1,7,alarm_02,alarm,on,night-door-anomaly,1,65.0,65.0,,67.5,failed,1,0.0,
ablation,166,priority,优先级调度,350,0.2,0.1,8,,light,off,ambient-bright,3,73.0371,74.0,74.5367,,success,1,962.88,1499.57
ablation,166,priority,优先级调度,350,0.2,0.1,9,alarm_03,light,on,door-open-dark,2,104.1712,106.0,106.4697,,success,1,1828.8,2298.54
ablation,166,priority,优先级调度,350,0.2,0.1,10,alarm_03,alarm,on,night-door-anomaly,1,104.1712,105.0,,107.5,failed,1,828.8,
ablation,166,priority,优先级调度,350,0.2,0.1,11,,light,off,ambient-bright,3,115.1282,116.0,116.4515,,success,1,871.78,1323.31
ablation,166,priority,优先级调度,350,0.2,0.1,12,alarm_03,light,on,door-open-dark,2,123.3272,125.0,125.4495,,success,1,1672.79,2122.26
ablation,166,priority,优先级调度,350,0.2,0.1,13,alarm_03,alarm,on,night-door-anomaly,1,123.3272,124.0,124.3745,,success,1,672.79,1047.26
ablation,166,priority,优先级调度,350,0.2,0.1,14,,ac,on,hot-with-motion,3,127.0447,129.0,129.2383,,success,1,1955.34,2193.69
ablation,166,priority,优先级调度,350,0.2,0.1,15,,light,off,ambient-bright,3,127.1589,130.0,130.561,,success,1,2841.1,3402.13
ablation,166,priority,优先级调度,350,0.2,0.1,16,alarm_03,alarm,off,occupancy-confirmed,2,127.1749,128.0,128.5978,,success,1,825.08,1422.88
ablation,166,priority,优先级调度,350,0.2,0.1,17,,ac,off,no-motion-timeout,2,141.0688,142.0,142.3766,,success,1,931.15,1307.73
ablation,166,priority,优先级调度,350,0.2,0.1,18,alarm_04,light,on,door-open-dark,2,144.3001,146.0,146.2468,,success,1,1699.91,1946.75
ablation,166,priority,优先级调度,350,0.2,0.1,19,alarm_04,alarm,on,night-door-anomaly,1,144.3001,145.0,,147.5,failed,1,699.91,
ablation,166,priority,优先级调度,350,0.2,0.1,20,alarm_04,alarm,on,night-door-anomaly,1,148.0,148.0,,150.5,failed,1,0.0,
ablation,166,priority,优先级调度,350,0.2,0.1,21,,ac,on,hot-with-motion,3,150.2133,151.0,151.2372,,success,1,786.74,1023.95
ablation,166,priority,优先级调度,350,0.2,0.1,22,,ac,off,no-motion-timeout,2,172.1165,173.0,173.4067,,success,1,883.54,1290.2
ablation,166,priority,优先级调度,350,0.2,0.1,23,alarm_05,alarm,on,night-door-anomaly,1,186.2908,187.0,,189.5,failed,1,709.16,
ablation,166,priority,优先级调度,350,0.2,0.1,24,alarm_05,alarm,on,night-door-anomaly,1,190.0,190.0,190.4645,,success,1,0.0,464.51
ablation,166,priority,优先级调度,350,0.2,0.1,25,alarm_05,alarm,off,occupancy-confirmed,2,192.2519,193.0,193.2843,,success,1,748.11,1032.4
ablation,166,priority,优先级调度,350,0.2,0.1,26,,light,off,ambient-bright,3,210.0662,211.0,211.4887,,success,1,933.77,1422.48
ablation,166,priority,优先级调度,350,0.2,0.1,27,alarm_06,light,on,door-open-dark,2,229.3197,231.0,231.3316,,success,1,1680.3,2011.94
ablation,166,priority,优先级调度,350,0.2,0.1,28,alarm_06,alarm,on,night-door-anomaly,1,229.3197,230.0,230.4726,,success,1,680.3,1152.95
ablation,166,priority,优先级调度,350,0.2,0.1,29,,ac,on,hot-with-motion,3,235.3133,237.0,237.3201,,success,1,1686.73,2006.81
ablation,166,priority,优先级调度,350,0.2,0.1,30,alarm_06,alarm,off,occupancy-confirmed,2,235.3133,236.0,,238.5,failed,1,686.73,
ablation,166,priority,优先级调度,350,0.2,0.1,31,alarm_06,alarm,off,occupancy-confirmed,2,239.0,239.0,,241.5,failed,1,0.0,
ablation,166,priority,优先级调度,350,0.2,0.1,32,alarm_06,alarm,off,occupancy-confirmed,2,243.0564,244.0,,246.5,failed,1,943.6,
ablation,166,priority,优先级调度,350,0.2,0.1,33,,light,off,ambient-bright,3,243.179,245.0,,247.5,failed,1,1820.97,
ablation,166,priority,优先级调度,350,0.2,0.1,34,alarm_06,alarm,off,occupancy-confirmed,2,247.0,247.0,,249.5,failed,1,0.0,
ablation,166,priority,优先级调度,350,0.2,0.1,35,,light,off,ambient-bright,3,248.0,248.0,248.2043,,success,1,0.0,204.26
ablation,166,priority,优先级调度,350,0.2,0.1,36,alarm_06,alarm,off,occupancy-confirmed,2,250.0,250.0,,252.5,failed,1,0.0,
ablation,166,priority,优先级调度,350,0.2,0.1,37,alarm_06,alarm,off,occupancy-confirmed,2,253.0,253.0,,255.5,failed,1,0.0,
ablation,167,priority,优先级调度,350,0.2,0.1,1,,light,on,door-open-dark,2,7.3161,8.0,8.4465,,success,1,683.87,1130.37
ablation,167,priority,优先级调度,350,0.2,0.1,2,alarm_01,alarm,on,night-door-anomaly,1,19.0026,20.0,20.2107,,success,1,997.42,1208.13
ablation,167,priority,优先级调度,350,0.2,0.1,3,alarm_01,alarm,off,occupancy-confirmed,2,23.2062,24.0,24.3179,,success,1,793.81,1111.7
ablation,167,priority,优先级调度,350,0.2,0.1,4,,ac,off,no-motion-timeout,2,46.1716,47.0,47.3199,,success,1,828.42,1148.33
ablation,167,priority,优先级调度,350,0.2,0.1,5,alarm_02,alarm,on,night-door-anomaly,1,61.2675,62.0,,64.5,failed,1,732.5,
ablation,167,priority,优先级调度,350,0.2,0.1,6,alarm_02,alarm,on,night-door-anomaly,1,65.0,65.0,65.2918,,success,1,0.0,291.83
ablation,167,priority,优先级调度,350,0.2,0.1,7,alarm_02,alarm,off,occupancy-confirmed,2,69.0151,70.0,70.6096,,success,1,984.85,1594.44
ablation,167,priority,优先级调度,350,0.2,0.1,8,,light,off,ambient-bright,3,73.093,74.0,,76.5,failed,1,906.95,
ablation,167,priority,优先级调度,350,0.2,0.1,9,,light,off,ambient-bright,3,77.0,77.0,,79.5,failed,1,0.0,
ablation,167,priority,优先级调度,350,0.2,0.1,10,,light,off,ambient-bright,3,80.0,80.0,,82.5,failed,1,0.0,
ablation,167,priority,优先级调度,350,0.2,0.1,11,,light,off,ambient-bright,3,83.0,83.0,83.5377,,success,1,0.0,537.74
ablation,167,priority,优先级调度,350,0.2,0.1,12,alarm_03,light,on,door-open-dark,2,102.188,104.0,,106.5,failed,1,1812.04,
ablation,167,priority,优先级调度,350,0.2,0.1,13,alarm_03,alarm,on,night-door-anomaly,1,102.188,103.0,103.3944,,success,1,812.04,1206.4
ablation,167,priority,优先级调度,350,0.2,0.1,14,alarm_03,light,on,door-open-dark,2,107.0,107.0,107.606,,success,1,0.0,605.95
ablation,167,priority,优先级调度,350,0.2,0.1,15,alarm_03,alarm,off,occupancy-confirmed,2,107.271,108.0,,110.5,failed,1,728.98,
ablation,167,priority,优先级调度,350,0.2,0.1,16,alarm_03,alarm,off,occupancy-confirmed,2,111.0,111.0,111.2206,,success,1,0.0,220.59
ablation,167,priority,优先级调度,350,0.2,0.1,17,,light,off,ambient-bright,3,118.2519,119.0,119.5296,,success,1,748.12,1277.74
ablation,167,priority,优先级调度,350,0.2,0.1,18,alarm_03,light,on,door-open-dark,2,123.1169,125.0,125.4611,,success,1,1883.12,2344.19
ablation,167,priority,优先级调度,350,0.2,0.1,19,alarm_03,alarm,on,night-door-anomaly,1,123.1169,124.0,124.5664,,success,1,883.12,1449.54
ablation,167,priority,优先级调度,350,0.2,0.1,20,,light,off,ambient-bright,3,127.1772,128.0,128.4798,,success,1,822.75,1302.59
ablation,167,priority,优先级调度,350,0.2,0.1,21,alarm_04,light,on,door-open-dark,2,144.1107,145.0,,147.5,failed,1,889.25,
ablation,167,priority,优先级调度,350,0.2,0.1,22,alarm_04,light,on,door-open-dark,2,148.0,148.0,148.4317,,success,1,0.0,431.68
ablation,167,priority,优先级调度,350,0.2,0.1,23,,ac,on,hot-with-motion,3,150.0886,152.0,152.447,,success,1,1911.43,2358.39
ablation,167,priority,优先级调度,350,0.2,0.1,24,alarm_04,alarm,off,occupancy-confirmed,2,150.2745,151.0,151.2111,,success,1,725.53,936.61
ablation,167,priority,优先级调度,350,0.2,0.1,25,,ac,off,no-motion-timeout,2,172.2046,173.0,173.5044,,success,1,795.36,1299.81
ablation,167,priority,优先级调度,350,0.2,0.1,26,alarm_04,alarm,on,night-door-anomaly,1,185.2888,186.0,,188.5,failed,1,711.18,
ablation,167,priority,优先级调度,350,0.2,0.1,27,alarm_05,alarm,on,night-door-anomaly,1,189.0,189.0,,191.5,failed,1,0.0,
ablation,167,priority,优先级调度,350,0.2,0.1,28,alarm_05,alarm,on,night-door-anomaly,1,192.0,192.0,192.4964,,success,1,0.0,496.39
ablation,167,priority,优先级调度,350,0.2,0.1,29,alarm_05,alarm,off,occupancy-confirmed,2,193.0,193.0,193.4224,,success,1,0.0,422.4
ablation,167,priority,优先级调度,350,0.2,0.1,30,,light,off,ambient-bright,3,210.0555,211.0,,213.5,failed,1,944.55,
ablation,167,priority,优先级调度,350,0.2,0.1,31,,light,off,ambient-bright,3,214.0,214.0,214.361,,success,1,0.0,361.0
ablation,167,priority,优先级调度,350,0.2,0.1,32,alarm_06,light,on,door-open-dark,2,228.2448,230.0,,232.5,failed,1,1755.23,
ablation,167,priority,优先级调度,350,0.2,0.1,33,alarm_06,alarm,on,night-door-anomaly,1,228.2448,229.0,229.2973,,success,1,755.23,1052.52
ablation,167,priority,优先级调度,350,0.2,0.1,34,alarm_06,light,on,door-open-dark,2,233.0,233.0,233.4134,,success,1,0.0,413.43
ablation,167,priority,优先级调度,350,0.2,0.1,35,,ac,on,hot-with-motion,3,234.0885,236.0,,238.5,failed,1,1911.52,
ablation,167,priority,优先级调度,350,0.2,0.1,36,alarm_06,alarm,off,occupancy-confirmed,2,234.0885,235.0,235.4246,,success,1,911.52,1336.17
ablation,167,priority,优先级调度,350,0.2,0.1,37,,ac,on,hot-with-motion,3,239.0,239.0,239.2012,,success,1,0.0,201.25
ablation,167,priority,优先级调度,350,0.2,0.1,38,,light,off,ambient-bright,3,243.1192,244.0,,246.5,failed,1,880.81,
ablation,167,priority,优先级调度,350,0.2,0.1,39,,light,off,ambient-bright,3,247.0,247.0,247.4848,,success,1,0.0,484.83
ablation,168,priority,优先级调度,350,0.2,0.1,1,,light,on,door-open-dark,2,7.2009,8.0,8.2669,,success,1,799.11,1066.03
ablation,168,priority,优先级调度,350,0.2,0.1,2,alarm_01,alarm,on,night-door-anomaly,1,18.1632,19.0,,21.5,failed,1,836.76,
ablation,168,priority,优先级调度,350,0.2,0.1,3,alarm_01,alarm,on,night-door-anomaly,1,22.0,22.0,22.4302,,success,1,0.0,430.2
ablation,168,priority,优先级调度,350,0.2,0.1,4,alarm_01,alarm,off,occupancy-confirmed,2,25.1653,26.0,26.4544,,success,1,834.75,1289.15
ablation,168,priority,优先级调度,350,0.2,0.1,5,,ac,off,no-motion-timeout,2,46.1833,47.0,47.1791,,success,1,816.74,995.88
ablation,168,priority,优先级调度,350,0.2,0.1,6,alarm_02,alarm,on,night-door-anomaly,1,60.1454,61.0,61.5051,,success,1,854.61,1359.75
ablation,168,priority,优先级调度,350,0.2,0.1,7,alarm_02,alarm,off,occupancy-confirmed,2,69.3217,70.0,,72.5,failed,1,678.26,
ablation,168,priority,优先级调度,350,0.2,0.1,8,alarm_02,alarm,off,occupancy-confirmed,2,73.0,73.0,73.6405,,success,1,0.0,640.49
ablation,168,priority,优先级调度,350,0.2,0.1,9,,light,off,ambient-bright,3,73.1788,74.0,,76.5,failed,1,821.21,
ablation,168,priority,优先级调度,350,0.2,0.1,10,,light,off,ambient-bright,3,77.0,77.0,,79.5,failed,1,0.0,
ablation,168,priority,优先级调度,350,0.2,0.1,11,,light,off,ambient-bright,3,80.0,80.0,80.4395,,success,1,0.0,439.54
ablation,168,priority,优先级调度,350,0.2,0.1,12,alarm_03,light,on,door-open-dark,2,103.3392,105.0,,107.5,failed,1,1660.83,
ablation,168,priority,优先级调度,350,0.2,0.1,13,alarm_03,alarm,on,night-door-anomaly,1,103.3392,104.0,,106.5,failed,1,660.83,
ablation,168,priority,优先级调度,350,0.2,0.1,14,alarm_03,alarm,on,night-door-anomaly,1,107.0,107.0,107.5737,,success,1,0.0,573.75
ablation,168,priority,优先级调度,350,0.2,0.1,15,alarm_03,alarm,off,occupancy-confirmed,2,108.0,108.0,108.3878,,success,1,0.0,387.81
ablation,168,priority,优先级调度,350,0.2,0.1,16,alarm_03,light,on,door-open-dark,2,125.1088,126.0,126.5067,,success,1,891.2,1397.94
ablation,168,priority,优先级调度,350,0.2,0.1,17,,light,off,ambient-bright,3,127.0273,128.0,128.4069,,success,1,972.72,1379.64
ablation,168,priority,优先级调度,350,0.2,0.1,18,alarm_04,light,on,door-open-dark,2,144.0713,146.0,,148.5,failed,1,1928.69,
ablation,168,priority,优先级调度,350,0.2,0.1,19,alarm_04,alarm,on,night-door-anomaly,1,144.0713,145.0,145.4671,,success,1,928.69,1395.75
ablation,168,priority,优先级调度,350,0.2,0.1,20,alarm_04,light,on,door-open-dark,2,149.0,149.0,,151.5,failed,1,0.0,
ablation,168,priority,优先级调度,350,0.2,0.1,21,,ac,on,hot-with-motion,3,150.0,152.0,152.4752,,success,1,1999.99,2475.2
ablation,168,priority,优先级调度,350,0.2,0.1,22,alarm_04,alarm,off,occupancy-confirmed,2,150.0,151.0,151.4065,,success,1,999.99,1406.48
ablation,168,priority,优先级调度,350,0.2,0.1,23,,ac,off,no-motion-timeout,2,172.1975,173.0,,175.5,failed,1,802.52,
ablation,168,priority,优先级调度,350,0.2,0.1,24,,ac,off,no-motion-timeout,2,176.0,176.0,,178.5,failed,1,0.0,
ablation,168,priority,优先级调度,350,0.2,0.1,25,,ac,off,no-motion-timeout,2,179.0,179.0,179.3952,,success,1,0.0,395.2
ablation,168,priority,优先级调度,350,0.2,0.1,26,alarm_04,light,on,door-open-dark,2,182.1392,183.0,183.3784,,success,1,860.83,1239.25
ablation,168,priority,优先级调度,350,0.2,0.1,27,alarm_04,alarm,on,night-door-anomaly,1,185.012,186.0,186.4723,,success,1,988.02,1460.35
ablation,168,priority,优先级调度,350,0.2,0.1,28,alarm_05,alarm,off,occupancy-confirmed,2,193.1125,194.0,194.5153,,success,1,887.46,1402.78
ablation,168,priority,优先级调度,350,0.2,0.1,29,,light,off,ambient-bright,3,210.1321,211.0,,213.5,failed,1,867.9,
ablation,168,priority,优先级调度,350,0.2,0.1,30,,light,off,ambient-bright,3,214.0,214.0,214.2675,,success,1,0.0,267.55
ablation,168,priority,优先级调度,350,0.2,0.1,31,alarm_06,light,on,door-open-dark,2,229.291,231.0,231.3787,,success,1,1709.01,2087.68
ablation,168,priority,优先级调度,350,0.2,0.1,32,alarm_06,alarm,on,night-door-anomaly,1,229.291,230.0,230.3084,,success,1,709.01,1017.37
ablation,168,priority,优先级调度,350,0.2,0.1,33,,ac,on,hot-with-motion,3,233.1492,235.0,,237.5,failed,1,1850.77,
ablation,168,priority,优先级调度,350,0.2,0.1,34,alarm_06,alarm,off,occupancy-confirmed,2,233.1492,234.0,,236.5,failed,1,850.77,
ablation,168,priority,优先级调度,350,0.2,0.1,35,alarm_06,alarm,off,occupancy-confirmed,2,237.0,237.0,237.2843,,success,1,0.0,284.31
ablation,168,priority,优先级调度,350,0.2,0.1,36,,ac,on,hot-with-motion,3,238.0,238.0,238.247,,success,1,0.0,247.04
ablation,168,priority,优先级调度,350,0.2,0.1,37,,light,off,ambient-bright,3,243.1569,244.0,244.6629,,success,1,843.07,1506.01
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,1,,light,on,door-open-dark,2,8.0076,9.0,,11.5,failed,1,992.43,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,2,alarm_01,light,on,door-open-dark,2,18.326,20.0,,22.5,failed,1,1673.97,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,3,alarm_01,alarm,on,night-door-anomaly,1,18.326,19.0,,21.5,failed,1,673.97,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,4,alarm_01,alarm,on,night-door-anomaly,1,22.0,22.0,22.4008,,success,1,0.0,400.75
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,5,alarm_01,light,on,door-open-dark,2,23.0,23.0,23.4434,,success,1,0.0,443.39
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,6,alarm_01,alarm,off,occupancy-confirmed,2,23.3299,24.0,,26.5,failed,1,670.14,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,7,alarm_01,alarm,off,occupancy-confirmed,2,27.0,27.0,27.3879,,success,1,0.0,387.92
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,8,,ac,off,no-motion-timeout,2,47.0,47.0,47.5123,,success,1,0.0,512.26
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,9,alarm_02,alarm,on,night-door-anomaly,1,61.3298,62.0,62.5063,,success,1,670.25,1176.55
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,10,alarm_02,alarm,off,occupancy-confirmed,2,70.008,71.0,71.4333,,success,1,992.0,1425.27
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,11,,light,off,ambient-bright,3,73.2264,74.0,,76.5,failed,1,773.62,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,12,,light,off,ambient-bright,3,77.0,77.0,,79.5,failed,1,0.0,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,13,,light,off,ambient-bright,3,80.0,80.0,80.3136,,success,1,0.0,313.65
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,14,alarm_03,light,on,door-open-dark,2,103.0889,105.0,,107.5,failed,1,1911.08,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,15,alarm_03,alarm,on,night-door-anomaly,1,103.3359,104.0,104.3795,,success,1,664.15,1043.67
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,16,alarm_03,light,on,door-open-dark,2,108.0,108.0,108.4017,,success,1,0.0,401.72
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,17,alarm_03,alarm,off,occupancy-confirmed,2,108.156,109.0,,111.5,failed,1,844.02,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,18,alarm_03,alarm,off,occupancy-confirmed,2,112.0,112.0,,114.5,failed,1,0.0,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,19,alarm_03,alarm,off,occupancy-confirmed,2,115.0,115.0,115.1963,,success,1,0.0,196.32
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,20,,light,off,ambient-bright,3,115.1003,116.0,116.3122,,success,1,899.75,1211.99
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,21,alarm_03,light,on,door-open-dark,2,123.3441,124.0,,126.5,failed,1,655.89,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,22,alarm_03,light,on,door-open-dark,2,127.0,127.0,,129.5,failed,1,0.0,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,23,,ac,on,hot-with-motion,3,127.2577,128.0,128.1306,,success,1,742.32,872.88
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,24,,ac,off,no-motion-timeout,2,141.2118,142.0,142.312,,success,1,788.17,1100.15
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,25,alarm_04,light,on,door-open-dark,2,144.021,146.0,,148.5,failed,1,1978.95,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,26,alarm_04,alarm,on,night-door-anomaly,1,144.021,145.0,145.6275,,success,1,978.95,1606.48
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,27,alarm_04,light,on,door-open-dark,2,149.0,149.0,149.386,,success,1,0.0,386.03
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,28,,ac,on,hot-with-motion,3,149.3474,151.0,,153.5,failed,1,1652.62,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,29,alarm_04,alarm,off,occupancy-confirmed,2,149.3474,150.0,150.1505,,success,1,652.62,803.13
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,30,,ac,on,hot-with-motion,3,154.0,154.0,154.428,,success,1,0.0,428.01
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,31,,ac,off,no-motion-timeout,2,173.0,173.0,173.5452,,success,1,0.0,545.21
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,32,alarm_04,alarm,on,night-door-anomaly,1,181.3074,182.0,182.5262,,success,1,692.65,1218.81
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,33,alarm_05,alarm,off,occupancy-confirmed,2,193.2876,194.0,,196.5,failed,1,712.39,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,34,alarm_05,alarm,off,occupancy-confirmed,2,197.0,197.0,197.4495,,success,1,0.0,449.5
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,35,,light,off,ambient-bright,3,210.3391,211.0,,213.5,failed,1,660.91,
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,36,,light,off,ambient-bright,3,214.0,214.0,214.0929,,success,1,0.0,92.93
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,37,alarm_06,light,on,door-open-dark,2,229.2795,231.0,231.4637,,success,1,1720.47,2184.15
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,38,alarm_06,alarm,on,night-door-anomaly,1,229.2795,230.0,230.4467,,success,1,720.47,1167.14
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,39,alarm_06,alarm,off,occupancy-confirmed,2,233.2239,234.0,234.4328,,success,1,776.08,1208.9
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,40,,ac,on,hot-with-motion,3,234.0653,235.0,235.3976,,success,1,934.66,1332.23
ablation,169,priority_stale,优先级+过期,350,0.2,0.1,41,,light,off,ambient-bright,3,244.3385,245.0,245.4363,,success,1,661.45,1097.76
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,1,,light,on,door-open-dark,2,7.1152,8.0,8.3959,,success,1,884.79,1280.7
ablation,170,priority_stale,优先级+过期,350,0.2,0.1,2,alarm_01,alarm,on,night-door-anomaly,1,18.0454,19.0,19.529,,success,1,954.55,1483.51
