run_id,experiment,mode,latency_ms,drop_rate,offline_rate,scenario_id,start_at,end_at
119,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
119,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
119,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
119,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
120,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
120,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
120,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
120,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
120,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
120,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
121,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
121,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
121,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
121,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
121,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
121,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
122,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
122,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
122,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
122,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
122,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
122,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
123,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
123,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
123,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
123,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
123,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
123,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
124,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
124,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
124,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
124,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
124,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
124,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
125,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
125,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
125,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
125,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
125,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
125,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
126,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
126,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
126,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
126,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
126,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
126,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
127,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
127,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
127,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
127,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
127,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
127,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
128,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
128,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
128,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
128,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
128,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
128,alarm_reliability,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
129,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
129,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
129,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
129,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
129,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
129,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
130,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
130,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
130,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
130,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
130,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
130,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
131,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
131,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
131,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
131,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
131,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
131,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
132,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
132,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
132,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
132,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
132,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
132,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
133,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
133,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
133,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
133,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
133,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
133,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
134,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
134,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
134,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
134,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
134,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
134,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
135,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
135,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
135,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
135,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
135,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
135,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
136,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
136,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
136,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
136,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
136,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
136,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
137,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
137,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
137,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
137,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
137,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
137,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
138,alarm_reliability,priority,350,0.2,0.1,alarm_01,18.0,23.0
138,alarm_reliability,priority,350,0.2,0.1,alarm_02,60.0,65.0
138,alarm_reliability,priority,350,0.2,0.1,alarm_03,102.0,107.0
138,alarm_reliability,priority,350,0.2,0.1,alarm_04,144.0,149.0
138,alarm_reliability,priority,350,0.2,0.1,alarm_05,186.0,191.0
138,alarm_reliability,priority,350,0.2,0.1,alarm_06,228.0,233.0
139,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
139,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
139,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
139,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
139,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
139,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
140,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
140,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
140,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
140,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
140,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
140,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
141,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
141,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
141,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
141,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
141,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
141,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
142,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
142,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
142,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
142,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
142,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
142,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
143,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
143,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
143,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
143,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
143,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
143,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
144,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
144,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
144,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
144,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
144,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
144,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
145,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
145,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
145,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
145,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
145,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
145,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
146,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
146,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
146,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
146,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
146,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
146,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
147,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
147,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
147,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
147,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
147,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
147,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
148,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_01,18.0,23.0
148,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_02,60.0,65.0
148,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_03,102.0,107.0
148,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_04,144.0,149.0
148,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_05,186.0,191.0
148,alarm_reliability,fault_tolerant,350,0.2,0.1,alarm_06,228.0,233.0
149,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
149,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
149,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
149,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
149,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
149,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
150,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
150,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
150,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
150,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
150,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
150,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
151,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
151,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
151,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
151,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
151,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
151,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
152,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
152,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
152,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
152,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
152,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
152,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
153,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
153,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
153,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
153,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
153,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
153,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
154,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
154,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
154,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
154,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
154,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
154,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
155,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
155,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
155,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
155,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
155,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
155,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
156,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
156,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
156,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
156,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
156,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
156,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
157,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
157,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
157,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
157,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
157,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
157,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
158,ablation,fifo_rule,350,0.2,0.1,alarm_01,18.0,23.0
158,ablation,fifo_rule,350,0.2,0.1,alarm_02,60.0,65.0
158,ablation,fifo_rule,350,0.2,0.1,alarm_03,102.0,107.0
158,ablation,fifo_rule,350,0.2,0.1,alarm_04,144.0,149.0
158,ablation,fifo_rule,350,0.2,0.1,alarm_05,186.0,191.0
158,ablation,fifo_rule,350,0.2,0.1,alarm_06,228.0,233.0
159,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
159,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
159,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
159,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
159,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
159,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
160,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
160,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
160,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
160,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
160,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
160,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
161,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
161,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
161,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
161,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
161,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
161,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
162,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
162,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
162,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
162,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
162,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
162,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
163,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
163,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
163,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
163,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
163,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
163,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
164,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
164,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
164,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
164,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
164,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
164,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
165,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
165,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
165,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
165,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
165,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
165,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
166,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
166,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
166,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
166,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
166,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
166,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
167,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
167,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
167,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
167,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
167,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
167,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
168,ablation,priority,350,0.2,0.1,alarm_01,18.0,23.0
168,ablation,priority,350,0.2,0.1,alarm_02,60.0,65.0
168,ablation,priority,350,0.2,0.1,alarm_03,102.0,107.0
168,ablation,priority,350,0.2,0.1,alarm_04,144.0,149.0
168,ablation,priority,350,0.2,0.1,alarm_05,186.0,191.0
168,ablation,priority,350,0.2,0.1,alarm_06,228.0,233.0
169,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
169,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
169,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
169,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
169,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
169,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
170,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
170,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
170,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
170,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
170,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
170,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
171,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
171,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
171,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
171,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
171,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
171,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
172,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
172,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
172,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
172,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
172,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
172,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
173,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
173,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
173,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
173,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
173,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
173,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
174,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
174,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
174,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
174,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
174,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
174,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
175,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
175,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
175,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
175,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
175,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
175,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
176,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
176,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
176,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
176,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
176,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
176,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
177,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
177,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
177,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
177,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
177,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
177,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
178,ablation,priority_stale,350,0.2,0.1,alarm_01,18.0,23.0
178,ablation,priority_stale,350,0.2,0.1,alarm_02,60.0,65.0
178,ablation,priority_stale,350,0.2,0.1,alarm_03,102.0,107.0
178,ablation,priority_stale,350,0.2,0.1,alarm_04,144.0,149.0
178,ablation,priority_stale,350,0.2,0.1,alarm_05,186.0,191.0
178,ablation,priority_stale,350,0.2,0.1,alarm_06,228.0,233.0
179,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
179,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
179,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
179,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
179,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
179,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
180,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
180,ablation,priority_retry,350,0.2,0.1,alarm_02,60.0,65.0
180,ablation,priority_retry,350,0.2,0.1,alarm_03,102.0,107.0
180,ablation,priority_retry,350,0.2,0.1,alarm_04,144.0,149.0
180,ablation,priority_retry,350,0.2,0.1,alarm_05,186.0,191.0
180,ablation,priority_retry,350,0.2,0.1,alarm_06,228.0,233.0
181,ablation,priority_retry,350,0.2,0.1,alarm_01,18.0,23.0
